dataset,n_keys,layer1,layer2,n_models,bounds,search,size_in_bytes,rep,n_samples,budget_in_bytes,is_guideline,lookup_time,lookup_accu
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,349523,labs,binary,8388600,2,20000000,8388608,0,4319605101,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262142,lind,model_biased_binary,8388592,0,20000000,8388608,0,4198216827,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262142,lind,model_biased_binary,8388592,1,20000000,8388608,0,4200053440,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262142,lind,model_biased_binary,8388592,2,20000000,8388608,0,4201744545,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,524286,none,model_biased_exponential,8388608,0,20000000,8388608,0,4644681811,2000207176459005
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,524286,none,model_biased_exponential,8388608,1,20000000,8388608,0,4641484102,2000207176459005
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,524286,none,model_biased_exponential,8388608,2,20000000,8388608,0,4641703298,2000207176459005
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,349524,labs,binary,8388608,0,20000000,8388608,0,5223011089,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,349524,labs,binary,8388608,1,20000000,8388608,0,5212289702,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,349524,labs,binary,8388608,2,20000000,8388608,0,5220572981,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,262143,lind,model_biased_binary,8388608,0,20000000,8388608,0,5073307003,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,262143,lind,model_biased_binary,8388608,1,20000000,8388608,0,5070345575,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,262143,lind,model_biased_binary,8388608,2,20000000,8388608,0,5081115010,2000207165423453
wiki_ts_200M_uint64,200000000,radix,linear_regression,524286,none,model_biased_exponential,8388600,0,20000000,8388608,0,6428496210,2000207203107111
wiki_ts_200M_uint64,200000000,radix,linear_regression,524286,none,model_biased_exponential,8388600,1,20000000,8388608,0,6419715064,2000207203107111
wiki_ts_200M_uint64,200000000,radix,linear_regression,524286,none,model_biased_exponential,8388600,2,20000000,8388608,0,6429492130,2000207203107111
wiki_ts_200M_uint64,200000000,radix,linear_regression,349524,labs,binary,8388600,0,20000000,8388608,0,6151555061,2000207165423453
wiki_ts_200M_uint64,200000000,radix,linear_regression,349524,labs,binary,8388600,1,20000000,8388608,0,6144611130,2000207165423453
wiki_ts_200M_uint64,200000000,radix,linear_regression,349524,labs,binary,8388600,2,20000000,8388608,0,6148700401,2000207165423453
wiki_ts_200M_uint64,200000000,radix,linear_regression,262143,lind,model_biased_binary,8388600,0,20000000,8388608,0,7268917157,2000207165423453
wiki_ts_200M_uint64,200000000,radix,linear_regression,262143,lind,model_biased_binary,8388600,1,20000000,8388608,0,7268502737,2000207165423453
wiki_ts_200M_uint64,200000000,radix,linear_regression,262143,lind,model_biased_binary,8388600,2,20000000,8388608,0,7266778079,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,524286,none,model_biased_exponential,8388608,0,20000000,8388608,1,3322241128,2000207210791619
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,524286,none,model_biased_exponential,8388608,1,20000000,8388608,1,3305437205,2000207210791619
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,524286,none,model_biased_exponential,8388608,2,20000000,8388608,1,3318914560,2000207210791619
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,1048574,none,model_biased_exponential,16777216,0,20000000,16777216,0,2944559040,2000207212112973
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,1048574,none,model_biased_exponential,16777216,1,20000000,16777216,0,2925726339,2000207212112973
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,1048574,none,model_biased_exponential,16777216,2,20000000,16777216,0,2936623748,2000207212112973
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,1048574,none,model_biased_linear,16777216,0,20000000,16777216,0,4161566271,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,1048574,none,model_biased_linear,16777216,1,20000000,16777216,0,4151302021,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,1048574,none,model_biased_linear,16777216,2,20000000,16777216,0,4139465288,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,699049,labs,binary,16777208,0,20000000,16777216,0,3930478357,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,699049,labs,binary,16777208,1,20000000,16777216,0,3910975371,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,699049,labs,binary,16777208,2,20000000,16777216,0,3910604103,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,524287,lind,model_biased_binary,16777216,0,20000000,16777216,0,3868605746,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,524287,lind,model_biased_binary,16777216,1,20000000,16777216,0,3861023231,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,524287,lind,model_biased_binary,16777216,2,20000000,16777216,0,3861660993,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048573,none,model_biased_exponential,16777216,0,20000000,16777216,0,2989613858,2000207212296837
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048573,none,model_biased_exponential,16777216,1,20000000,16777216,0,2992280488,2000207212296837
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048573,none,model_biased_exponential,16777216,2,20000000,16777216,0,2990667308,2000207212296837
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048573,none,model_biased_linear,16777216,0,20000000,16777216,0,4189899134,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048573,none,model_biased_linear,16777216,1,20000000,16777216,0,4173301819,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048573,none,model_biased_linear,16777216,2,20000000,16777216,0,4181676917,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,699048,labs,binary,16777200,0,20000000,16777216,0,4155918376,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,699048,labs,binary,16777200,1,20000000,16777216,0,4137972938,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,699048,labs,binary,16777200,2,20000000,16777216,0,4147961105,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524286,lind,model_biased_binary,16777200,0,20000000,16777216,0,4011480993,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524286,lind,model_biased_binary,16777200,1,20000000,16777216,0,4006152245,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524286,lind,model_biased_binary,16777200,2,20000000,16777216,0,4017179329,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,1048574,none,model_biased_exponential,16777216,0,20000000,16777216,0,4296165855,2000207176938493
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,1048574,none,model_biased_exponential,16777216,1,20000000,16777216,0,4294047908,2000207176938493
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,1048574,none,model_biased_exponential,16777216,2,20000000,16777216,0,4295352447,2000207176938493
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,699049,labs,binary,16777208,0,20000000,16777216,0,5191623766,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,699049,labs,binary,16777208,1,20000000,16777216,0,5184718112,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,699049,labs,binary,16777208,2,20000000,16777216,0,5180392278,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,524287,lind,model_biased_binary,16777216,0,20000000,16777216,0,4895926764,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,524287,lind,model_biased_binary,16777216,1,20000000,16777216,0,4892173754,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,524287,lind,model_biased_binary,16777216,2,20000000,16777216,0,4883588374,2000207165423453
wiki_ts_200M_uint64,200000000,radix,linear_regression,1048574,none,model_biased_exponential,16777208,0,20000000,16777216,0,5248747565,2000207204757528
wiki_ts_200M_uint64,200000000,radix,linear_regression,1048574,none,model_biased_exponential,16777208,1,20000000,16777216,0,5241143840,2000207204757528
wiki_ts_200M_uint64,200000000,radix,linear_regression,1048574,none,model_biased_exponential,16777208,2,20000000,16777216,0,5249806702,2000207204757528
wiki_ts_200M_uint64,200000000,radix,linear_regression,699049,labs,binary,16777200,0,20000000,16777216,0,5246160269,2000207165423453
wiki_ts_200M_uint64,200000000,radix,linear_regression,699049,labs,binary,16777200,1,20000000,16777216,0,5240002022,2000207165423453
wiki_ts_200M_uint64,200000000,radix,linear_regression,699049,labs,binary,16777200,2,20000000,16777216,0,5243864457,2000207165423453
wiki_ts_200M_uint64,200000000,radix,linear_regression,524287,lind,model_biased_binary,16777208,0,20000000,16777216,0,6088019159,2000207165423453
wiki_ts_200M_uint64,200000000,radix,linear_regression,524287,lind,model_biased_binary,16777208,1,20000000,16777216,0,6092529143,2000207165423453
wiki_ts_200M_uint64,200000000,radix,linear_regression,524287,lind,model_biased_binary,16777208,2,20000000,16777216,0,6084397750,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,1048574,none,model_biased_exponential,16777216,0,20000000,16777216,1,2922453207,2000207212112973
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,1048574,none,model_biased_exponential,16777216,1,20000000,16777216,1,2917656544,2000207212112973
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,1048574,none,model_biased_exponential,16777216,2,20000000,16777216,1,2927210378,2000207212112973
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,2097150,none,model_biased_exponential,33554432,0,20000000,33554432,0,2699183659,2000207212555993
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,2097150,none,model_biased_exponential,33554432,1,20000000,33554432,0,2693061590,2000207212555993
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,2097150,none,model_biased_exponential,33554432,2,20000000,33554432,0,2693890994,2000207212555993
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,2097150,none,model_biased_linear,33554432,0,20000000,33554432,0,3561845258,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,2097150,none,model_biased_linear,33554432,1,20000000,33554432,0,3555578153,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,2097150,none,model_biased_linear,33554432,2,20000000,33554432,0,3565885726,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,1398100,labs,binary,33554432,0,20000000,33554432,0,3865055877,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,1398100,labs,binary,33554432,1,20000000,33554432,0,3857997818,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,1398100,labs,binary,33554432,2,20000000,33554432,0,3857415582,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,1048575,lind,model_biased_binary,33554432,0,20000000,33554432,0,3666178198,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,1048575,lind,model_biased_binary,33554432,1,20000000,33554432,0,3649705065,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,1048575,lind,model_biased_binary,33554432,2,20000000,33554432,0,3659218705,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,2097149,none,model_biased_exponential,33554432,0,20000000,33554432,0,2763785208,2000207212486368
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,2097149,none,model_biased_exponential,33554432,1,20000000,33554432,0,2764345213,2000207212486368
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,2097149,none,model_biased_exponential,33554432,2,20000000,33554432,0,2755818492,2000207212486368
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,2097149,none,model_biased_linear,33554432,0,20000000,33554432,0,3662530106,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,2097149,none,model_biased_linear,33554432,1,20000000,33554432,0,3648102375,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,2097149,none,model_biased_linear,33554432,2,20000000,33554432,0,3659206410,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1398099,labs,binary,33554424,0,20000000,33554432,0,4071862842,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1398099,labs,binary,33554424,1,20000000,33554432,0,4077678392,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1398099,labs,binary,33554424,2,20000000,33554432,0,4066965040,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048574,lind,model_biased_binary,33554416,0,20000000,33554432,0,3828103518,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048574,lind,model_biased_binary,33554416,1,20000000,33554432,0,3822418205,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048574,lind,model_biased_binary,33554416,2,20000000,33554432,0,3823139815,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,2097150,none,model_biased_exponential,33554432,0,20000000,33554432,0,4024290904,2000207176432949
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,2097150,none,model_biased_exponential,33554432,1,20000000,33554432,0,4021386136,2000207176432949
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,2097150,none,model_biased_exponential,33554432,2,20000000,33554432,0,4012419214,2000207176432949
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,1398100,labs,binary,33554432,0,20000000,33554432,0,5068103824,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,1398100,labs,binary,33554432,1,20000000,33554432,0,5073404671,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,1398100,labs,binary,33554432,2,20000000,33554432,0,5063310104,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,1048575,lind,model_biased_binary,33554432,0,20000000,33554432,0,4644008332,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,1048575,lind,model_biased_binary,33554432,1,20000000,33554432,0,4640309098,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,1048575,lind,model_biased_binary,33554432,2,20000000,33554432,0,4642904340,2000207165423453
wiki_ts_200M_uint64,200000000,radix,linear_regression,2097150,none,model_biased_exponential,33554424,0,20000000,33554432,0,4300199681,2000207206406874
wiki_ts_200M_uint64,200000000,radix,linear_regression,2097150,none,model_biased_exponential,33554424,1,20000000,33554432,0,4294593377,2000207206406874
