dataset,n_keys,index,config,size_in_bytes,rep,n_samples,build_time,eval_time,lookup_time,eval_accu,lookup_accu
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=26",246459160,1,20000000,4396669396,1692812411,4921886832,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=26",246459160,1,20000000,4396669396,1692812411,4921886832,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=26",246459160,2,20000000,4397181276,1693279061,4929671737,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=26",246459160,2,20000000,4397181276,1693279061,4929671737,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=28",956164132,0,20000000,4918745523,1801577300,5079742227,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=28",956164132,0,20000000,4918745523,1801577300,5079742227,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=28",956164132,1,20000000,4919032529,1801843653,5072165766,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=28",956164132,1,20000000,4919032529,1801843653,5072165766,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=28",956164132,2,20000000,4919496526,1800274873,5075125882,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=28",956164132,2,20000000,4919496526,1800274873,5075125882,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=8",9891740,0,20000000,4195307167,3967588267,6986673245,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=8",9891740,0,20000000,4195307167,3967588267,6986673245,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=8",9891740,1,20000000,4195205859,3962440514,6984516316,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=8",9891740,1,20000000,4195205859,3962440514,6984516316,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=8",9891740,2,20000000,4195876701,3963167498,6985275992,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=8",9891740,2,20000000,4195876701,3963167498,6985275992,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=10",323757856,0,20000000,5289559137,9345847307,12764407810,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=10",323757856,0,20000000,5289559137,9345847307,12764407810,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=10",323757856,1,20000000,5286591219,9348091261,12782512323,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=10",323757856,1,20000000,5286591219,9348091261,12782512323,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=10",323757856,2,20000000,5287963264,9347553920,12765588773,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=10",323757856,2,20000000,5287963264,9347553920,12765588773,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=12",323768684,0,20000000,5291080400,8137719318,11811154385,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=12",323768684,0,20000000,5291080400,8137719318,11811154385,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=12",323768684,1,20000000,5288600545,8136633539,11821275123,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=12",323768684,1,20000000,5288600545,8136633539,11821275123,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=12",323768684,2,20000000,5289462905,8136881011,11812455021,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=12",323768684,2,20000000,5289462905,8136881011,11812455021,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=14",323812000,0,20000000,5287558495,6929204359,10752670806,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=14",323812000,0,20000000,5287558495,6929204359,10752670806,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=14",323812000,1,20000000,5289069750,6927609222,10754962900,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=14",323812000,1,20000000,5289069750,6927609222,10754962900,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=14",323812000,2,20000000,5287592049,6922836503,10762235836,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=14",323812000,2,20000000,5287592049,6922836503,10762235836,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=16",323985268,0,20000000,5290384985,5905821076,9423051177,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=16",323985268,0,20000000,5290384985,5905821076,9423051177,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=16",323985268,1,20000000,5294059228,5906392052,9422477689,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=16",323985268,1,20000000,5294059228,5906392052,9422477689,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=16",323985268,2,20000000,5290882399,5905585771,9431411070,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=16",323985268,2,20000000,5290882399,5905585771,9431411070,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=20",327450628,0,20000000,5298652023,3806204754,6320720199,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=20",327450628,0,20000000,5298652023,3806204754,6320720199,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=20",327450628,1,20000000,5303095302,3801516731,6333993490,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=20",327450628,1,20000000,5303095302,3801516731,6333993490,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=20",327450628,2,20000000,5304167528,3808725934,6321241318,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=20",327450628,2,20000000,5304167528,3808725934,6321241318,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=22",338539768,0,20000000,5339697672,3401307434,4904502964,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=22",338539768,0,20000000,5339697672,3401307434,4904502964,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=22",338539768,1,20000000,5327460366,3401555314,4904465363,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=22",338539768,1,20000000,5327460366,3401555314,4904465363,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=22",338539768,2,20000000,5334345824,3400787047,4904884358,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=22",338539768,2,20000000,5334345824,3400787047,4904884358,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=24",382896328,0,20000000,5451245638,2720560244,5115841798,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=24",382896328,0,20000000,5451245638,2720560244,5115841798,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=24",382896328,1,20000000,5449446965,2718220807,5122799100,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=24",382896328,1,20000000,5449446965,2718220807,5122799100,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=24",382896328,2,20000000,5452836964,2718306192,5116829496,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=24",382896328,2,20000000,5452836964,2718306192,5116829496,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=26",560322568,0,20000000,5688991700,2610579000,5091840297,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=26",560322568,0,20000000,5688991700,2610579000,5091840297,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=26",560322568,1,20000000,5683810000,2611966171,5088380614,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=26",560322568,1,20000000,5683810000,2611966171,5088380614,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=26",560322568,2,20000000,5688365999,2611018926,5091874259,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=26",560322568,2,20000000,5688365999,2611018926,5091874259,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=28",1270027540,0,20000000,6333226471,2631264779,5169058442,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=28",1270027540,0,20000000,6333226471,2631264779,5169058442,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=28",1270027540,1,20000000,6332785023,2627794050,5169805651,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=28",1270027540,1,20000000,6332785023,2627794050,5169805651,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=28",1270027540,2,20000000,6331746751,2623585071,5170281316,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=28",1270027540,2,20000000,6331746751,2623585071,5170281316,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=8",323755148,0,20000000,5291322067,10367377179,13450883748,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=8",323755148,0,20000000,5291322067,10367377179,13450883748,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=8",323755148,1,20000000,5290096831,10368664415,13452750279,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=8",323755148,1,20000000,5290096831,10368664415,13452750279,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=8",323755148,2,20000000,5295196814,10360257360,13448661400,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=2,num_radix_bits=8",323755148,2,20000000,5295196814,10360257360,13448661400,4000414362449730,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=10",300304,0,20000000,3953412130,1243062540,9192575551,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=10",300304,0,20000000,3953412130,1243062540,9192575551,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=10",300304,1,20000000,3952714286,1249003214,9195273025,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=10",300304,1,20000000,3952714286,1249003214,9195273025,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=10",300304,2,20000000,3952588064,1242987317,9193772511,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=10",300304,2,20000000,3952588064,1242987317,9193772511,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=12",311132,0,20000000,3953137765,755532812,7279012259,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=12",311132,0,20000000,3953137765,755532812,7279012259,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=12",311132,1,20000000,3951977474,755816462,7280058669,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=12",311132,1,20000000,3951977474,755816462,7280058669,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=12",311132,2,20000000,3952190723,756290281,7276950547,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=12",311132,2,20000000,3952190723,756290281,7276950547,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=14",354448,0,20000000,3953247413,654658880,6986678815,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=14",354448,0,20000000,3953247413,654658880,6986678815,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=14",354448,1,20000000,3953699334,649309021,6984334785,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=14",354448,1,20000000,3953699334,649309021,6984334785,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=14",354448,2,20000000,3953390452,654784994,6982878416,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=14",354448,2,20000000,3953390452,654784994,6982878416,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=16",527716,0,20000000,3958731200,574238846,6734577053,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=16",527716,0,20000000,3958731200,574238846,6734577053,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=16",527716,1,20000000,3952869494,574565696,6732473010,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=16",527716,1,20000000,3952869494,574565696,6732473010,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=16",527716,2,20000000,3952135692,574505696,6734108226,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=16",527716,2,20000000,3952135692,574505696,6734108226,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=20",3993076,0,20000000,3954111125,628734715,6899392944,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=20",3993076,0,20000000,3954111125,628734715,6899392944,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=20",3993076,1,20000000,3955228120,628727626,6896718221,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=20",3993076,1,20000000,3955228120,628727626,6896718221,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=20",3993076,2,20000000,3955043201,628693380,6900334801,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=20",3993076,2,20000000,3955043201,628693380,6900334801,4000414263690373,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=256,num_radix_bits=22",15082216,0,20000000,3962859239,678468513,7317936246,4000414263690373,2000207165423453
