dataset,n_keys,layer1,layer2,n_models,bounds,search,size_in_bytes,rep,n_samples,lookup_time,lookup_accu
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,2048,gabs,binary,32808,0,20000000,21333064159,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,2048,gabs,binary,32808,1,20000000,21334654828,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,2048,gabs,binary,32808,2,20000000,21336412881,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,2048,gind,model_biased_binary,32816,0,20000000,20481304771,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,2048,gind,model_biased_binary,32816,1,20000000,20468354154,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,2048,gind,model_biased_binary,32816,2,20000000,20477607108,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,2048,gind,binary,32816,0,20000000,20782369508,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,2048,gind,binary,32816,1,20000000,20783462152,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,2048,gind,binary,32816,2,20000000,20783202044,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,2048,labs,binary,49184,0,20000000,18675554826,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,2048,labs,binary,49184,1,20000000,18670605472,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,2048,labs,binary,49184,2,20000000,18668389273,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,2048,lind,model_biased_binary,65568,0,20000000,18165994701,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,2048,lind,model_biased_binary,65568,1,20000000,18164616121,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,2048,lind,model_biased_binary,65568,2,20000000,18156163624,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,2048,lind,binary,65568,0,20000000,17745612444,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,2048,lind,binary,65568,1,20000000,17749847539,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,2048,lind,binary,65568,2,20000000,17750001403,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,4096,none,model_biased_exponential,65568,0,20000000,20816662037,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,4096,none,model_biased_exponential,65568,1,20000000,20818464757,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,4096,none,model_biased_exponential,65568,2,20000000,20817147111,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,4096,gabs,binary,65576,0,20000000,20081977204,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,4096,gabs,binary,65576,1,20000000,20066690464,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,4096,gabs,binary,65576,2,20000000,20081051730,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,4096,gind,model_biased_binary,65584,0,20000000,19546974429,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,4096,gind,model_biased_binary,65584,1,20000000,19534972337,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,4096,gind,model_biased_binary,65584,2,20000000,19546962360,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,4096,gind,binary,65584,0,20000000,19985081923,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,4096,gind,binary,65584,1,20000000,19974114752,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,4096,gind,binary,65584,2,20000000,19985337361,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,4096,labs,binary,98336,0,20000000,17570449518,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,4096,labs,binary,98336,1,20000000,17580235040,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,4096,labs,binary,98336,2,20000000,17580680385,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,4096,lind,model_biased_binary,131104,0,20000000,17022229587,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,4096,lind,model_biased_binary,131104,1,20000000,17032219845,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,4096,lind,model_biased_binary,131104,2,20000000,17033284225,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,4096,lind,binary,131104,0,20000000,16669385585,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,4096,lind,binary,131104,1,20000000,16670646837,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,4096,lind,binary,131104,2,20000000,16662845354,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,8192,none,model_biased_exponential,131104,0,20000000,19330429082,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,8192,none,model_biased_exponential,131104,1,20000000,19332167374,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,8192,none,model_biased_exponential,131104,2,20000000,19331610375,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,8192,gabs,binary,131112,0,20000000,19305796063,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,8192,gabs,binary,131112,1,20000000,19305580754,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,8192,gabs,binary,131112,2,20000000,19302954642,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,8192,gind,model_biased_binary,131120,0,20000000,18729960960,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,8192,gind,model_biased_binary,131120,1,20000000,18729215416,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,8192,gind,model_biased_binary,131120,2,20000000,18730098422,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,8192,gind,binary,131120,0,20000000,19119569008,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,8192,gind,binary,131120,1,20000000,19118001300,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,8192,gind,binary,131120,2,20000000,19119307244,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,8192,labs,binary,196640,0,20000000,16385484857,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,8192,labs,binary,196640,1,20000000,16385776251,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,8192,labs,binary,196640,2,20000000,16386248312,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,8192,lind,model_biased_binary,262176,0,20000000,15824697144,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,8192,lind,model_biased_binary,262176,1,20000000,15823787284,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,8192,lind,model_biased_binary,262176,2,20000000,15834448796,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,8192,lind,binary,262176,0,20000000,15478687900,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,8192,lind,binary,262176,1,20000000,15466747889,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,8192,lind,binary,262176,2,20000000,15467886580,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,16384,none,model_biased_exponential,262176,0,20000000,17962727890,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,16384,none,model_biased_exponential,262176,1,20000000,17971796186,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,16384,none,model_biased_exponential,262176,2,20000000,17962055932,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,16384,gabs,binary,262184,0,20000000,18529772441,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,16384,gabs,binary,262184,1,20000000,18540472397,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,16384,gabs,binary,262184,2,20000000,18529677151,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,16384,gind,model_biased_binary,262192,0,20000000,17818092130,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,16384,gind,model_biased_binary,262192,1,20000000,17826929173,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,16384,gind,model_biased_binary,262192,2,20000000,17817250799,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,16384,gind,binary,262192,0,20000000,18184960264,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,16384,gind,binary,262192,1,20000000,18182263340,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,16384,gind,binary,262192,2,20000000,18183372098,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,16384,labs,binary,393248,0,20000000,15278216837,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,16384,labs,binary,393248,1,20000000,15274589656,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,16384,labs,binary,393248,2,20000000,15276841765,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,16384,lind,model_biased_binary,524320,0,20000000,14742149668,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,16384,lind,model_biased_binary,524320,1,20000000,14743023997,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,16384,lind,model_biased_binary,524320,2,20000000,14744511631,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,16384,lind,binary,524320,0,20000000,14323857418,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,16384,lind,binary,524320,1,20000000,14324845279,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,16384,lind,binary,524320,2,20000000,14323745164,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,32768,none,model_biased_exponential,524320,0,20000000,16510262420,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,32768,none,model_biased_exponential,524320,1,20000000,16498810677,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,32768,none,model_biased_exponential,524320,2,20000000,16508641474,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,32768,gabs,binary,524328,0,20000000,17737986372,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,32768,gabs,binary,524328,1,20000000,17735080508,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,32768,gabs,binary,524328,2,20000000,17734178858,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,32768,gind,model_biased_binary,524336,0,20000000,16835351526,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,32768,gind,model_biased_binary,524336,1,20000000,16837477545,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,32768,gind,model_biased_binary,524336,2,20000000,16836532783,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,32768,gind,binary,524336,0,20000000,17237932395,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,32768,gind,binary,524336,1,20000000,17227228187,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,32768,gind,binary,524336,2,20000000,17238270522,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,32768,labs,binary,786464,0,20000000,14130046468,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,32768,labs,binary,786464,1,20000000,14141019469,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,32768,labs,binary,786464,2,20000000,14142357827,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,32768,lind,model_biased_binary,1048608,0,20000000,13570202263,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,32768,lind,model_biased_binary,1048608,1,20000000,13559136016,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,32768,lind,model_biased_binary,1048608,2,20000000,13568951773,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,32768,lind,binary,1048608,0,20000000,13213391891,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,32768,lind,binary,1048608,1,20000000,13210732402,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,32768,lind,binary,1048608,2,20000000,13215049853,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,65536,none,model_biased_exponential,1048608,0,20000000,15104884737,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,65536,none,model_biased_exponential,1048608,1,20000000,15115180592,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,65536,none,model_biased_exponential,1048608,2,20000000,15115546243,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,65536,gabs,binary,1048616,0,20000000,16998387063,2000207222435828
osm_cellids_200M_uint64,200000000,linear_regression,linear_spline,65536,gabs,binary,1048616,1,20000000,16998073865,2000207222435828
